lat,name,rental_methods/0,rental_methods/1,rental_methods/2,has_kiosk,rental_uris/android,rental_uris/ios,region_id,station_type,legacy_id,electric_bike_surcharge_waiver,short_name,capacity,eightd_has_key_dispenser,lon,station_id,external_id,eightd_station_services/0/description,eightd_station_services/0/bikes_availability,eightd_station_services/0/service_type,eightd_station_services/0/id,eightd_station_services/0/docks_availability,eightd_station_services/0/name,eightd_station_services/0/off_dock_bikes_count,eightd_station_services/0/off_dock_remaining_bike_capacity,address,dockless_bikes_parking_zone_capacity,region_code,rack_model,client_station_id
41.97561480459,Damen Ave & Foster Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,464,False,KA1504000149,15,False,-87.6794590387,464,a3af4b26-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
42.01213227742,Ridge Blvd & Touhy Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,466,False,RP-006,11,False,-87.6829126443,466,a3af5804-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
42.0085943972,Western Ave & Lunt Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,467,False,RP-005,15,False,-87.6904922389,467,a3af5d1c-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.98366470886,Budlong Woods Library,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,468,False,15585,11,False,-87.6964225611,468,a3af624c-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.98039423475,St. Louis Ave & Balmoral Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,469,False,KA1504000161,15,False,-87.7161149615,469,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.975672,Kedzie Ave & Foster Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,470,False,KA1504000128,11,False,-87.709261,470,a3af71a9-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.97563272521,Francisco Ave & Foster Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,471,False,KA1504000160,15,False,-87.7014194389,471,a3af76f8-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.97491129677,Lincoln Ave & Winona St,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,472,False,KA1504000078,15,False,-87.6925025594,472,a3af7c0e-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.96835449363,Christiana Ave & Lawrence Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,474,False,15615,15,False,-87.7118306675,474,a3af8123-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.968987,Washtenaw Ave & Lawrence Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,475,False,KA1504000080,15,False,-87.696027,475,a3af8642-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
